IMAGE_ID,LABEL,FONT_ID,WIDTH,HEIGHT
1246.jpg,Two Thousand One Hundred and Eighty Eight,1.ttf,1640,150
1247.jpg,Eighty Two Thousand Six Hundred and Forty Seven,0.ttf,1880,150
1248.jpg,Eight Thousand Nine Hundred and Twenty,3.ttf,1520,150
1249.jpg,Sixty Six Thousand Four Hundred and Nine,0.ttf,1600,150
1250.jpg,Seventy Four Crore Six Lakh,0.ttf,1080,150
1251.jpg,Ninety Eight Thousand Six Hundred and Twenty Eight,1.ttf,2000,150
1252.jpg,Seventy Five Thousand One Hundred and Ninety Two,0.ttf,1920,150
1253.jpg,Eighty Three Crore Thirty Eight Lakh,2.ttf,1440,150
1254.jpg,Sixty Four Thousand and Seventy Eight,1.ttf,1480,150
1255.jpg,Seventy Six Thousand Four Hundred and Fifty Five,3.ttf,1920,150
1256.jpg,Fifty One Crore Seventy Four Lakh,2.ttf,1320,150
1257.jpg,Forty Five Crore Seventy Nine Lakh,2.ttf,1360,150
1258.jpg,Ten Thousand Nine Hundred and Sixty Eight,2.ttf,1640,150
1259.jpg,Five Crore Forty Lakh,1.ttf,840,150
1260.jpg,Forty Crore Eighty Three Lakh,0.ttf,1160,150
1261.jpg,Fifty Eight Crore Forty Eight Lakh,2.ttf,1360,150
1262.jpg,Eighty One Crore Forty Eight Lakh,0.ttf,1320,150
1263.jpg,Sixty One Thousand Six Hundred and Fifty Six,1.ttf,1760,150
1264.jpg,Ninety Lakh,1.ttf,440,150
1265.jpg,Thirty One Crore Fifty Three Lakh,3.ttf,1320,150
1266.jpg,Nineteen Thousand and Fifty Nine,3.ttf,1280,150
1267.jpg,Sixty Crore Fifty Six Lakh,2.ttf,1040,150
1268.jpg,Fifty Eight Thousand Seven Hundred and Eighty Five,1.ttf,2000,150
1269.jpg,Ten Thousand Five Hundred and Seven,3.ttf,1400,150
1270.jpg,Nine Crore Eighty Six Lakh,0.ttf,1040,150
1271.jpg,Seventy Five Crore Eighty Two Lakh,0.ttf,1360,150
1272.jpg,Eighteen Crore Eight Lakh,2.ttf,1000,150
1273.jpg,Eighty Five Crore Forty Lakh,0.ttf,1120,150
1274.jpg,Four Crore Forty Nine Lakh,2.ttf,1040,150
1275.jpg,Twenty Two Thousand and Fourteen,3.ttf,1280,150
1276.jpg,Eighty Two Crore Seventy Four Lakh,3.ttf,1360,150
1277.jpg,Sixty Nine Thousand Eight Hundred and Forty Nine,3.ttf,1920,150
1278.jpg,Fifty Seven Thousand Six Hundred and Seventy Seven,1.ttf,2000,150
1279.jpg,One Thousand Three Hundred and Seventy One,2.ttf,1680,150
1280.jpg,Twenty Nine Thousand Eight Hundred and Eight,2.ttf,1760,150
1281.jpg,One Hundred and Thirty Five,1.ttf,1080,150
1282.jpg,Six Crore Eighty Four Lakh,0.ttf,1040,150
1283.jpg,Twenty Seven Thousand Eight Hundred and Fifty Nine,0.ttf,2000,150
1284.jpg,Ninety Nine Crore Fifty Nine Lakh,3.ttf,1320,150
1285.jpg,Fifty One Crore Twenty Six Lakh,3.ttf,1240,150
1286.jpg,Fifty Five Crore Fifty Four Lakh,3.ttf,1280,150
1287.jpg,Forty Seven Thousand Three Hundred and Sixty Four,0.ttf,1960,150
1288.jpg,Ninety Eight Crore Forty One Lakh,1.ttf,1320,150
1289.jpg,Seventy Thousand One Hundred and Sixty Nine,3.ttf,1720,150
1290.jpg,Seventy Seven Thousand Eight Hundred and Eighty One,2.ttf,2040,150
1291.jpg,Seventy Thousand Nine Hundred and Eighteen,2.ttf,1680,150
1292.jpg,Twenty Three Thousand and Seventy One,3.ttf,1480,150
1293.jpg,Twenty Nine Thousand Five Hundred and Thirteen,3.ttf,1840,150
1294.jpg,Fifty Crore Ninety Seven Lakh,2.ttf,1160,150
1295.jpg,Twenty Four Crore Sixty Three Lakh,0.ttf,1360,150
1296.jpg,Sixty Three Thousand Three Hundred and Ninety Two,3.ttf,1960,150
1297.jpg,Ninety Seven Crore Thirty One Lakh,0.ttf,1360,150
1298.jpg,Fifteen Crore Twenty Five Lakh,1.ttf,1200,150
1299.jpg,Nineteen Thousand Six Hundred and Seventy Seven,2.ttf,1880,150
1300.jpg,Sixty One Thousand Two Hundred and Fifty Eight,1.ttf,1840,150
1301.jpg,Seventy Two Thousand Four Hundred and Ninety Five,3.ttf,1960,150
1302.jpg,Three Thousand Five Hundred and Ninety Three,1.ttf,1760,150
1303.jpg,Thirty Five Thousand Five Hundred and Six,3.ttf,1640,150
1304.jpg,Thirty Crore Nineteen Lakh,3.ttf,1040,150
1305.jpg,Twenty Six Thousand One Hundred and Twenty Seven,0.ttf,1920,150
1306.jpg,Thirty Four Crore Eighteen Lakh,1.ttf,1240,150
1307.jpg,One Thousand One Hundred and Ninety Six,0.ttf,1560,150
1308.jpg,Thirty Three Thousand Eight Hundred and Ninety Two,1.ttf,2000,150
1309.jpg,Forty Six Crore Fifty Nine Lakh,0.ttf,1240,150
1310.jpg,Fifty Five Crore Fifty Lakh,2.ttf,1080,150
1311.jpg,Seventeen Crore Seventy One Lakh,1.ttf,1280,150
1312.jpg,Seventy Three Thousand One Hundred and Seventeen,1.ttf,1920,150
1313.jpg,Thirty Seven Thousand and Forty Two,2.ttf,1400,150
1314.jpg,Fifty Seven Crore Ninety Two Lakh,2.ttf,1320,150
1315.jpg,Sixty Three Thousand and Two,0.ttf,1120,150
1316.jpg,One Crore Ninety Eight Lakh,1.ttf,1080,150
1317.jpg,Ninety Eight Thousand Nine Hundred and Twenty Two,2.ttf,1960,150
1318.jpg,Fifty Five Crore Twenty One Lakh,1.ttf,1280,150
1319.jpg,Sixty One Crore Four Lakh,1.ttf,1000,150
1320.jpg,Fifty Four Crore Eighty Three Lakh,0.ttf,1360,150
1321.jpg,Twenty One Thousand Two Hundred and Fifty Eight,2.ttf,1880,150
1322.jpg,Seventy Two Crore Ninety Six Lakh,3.ttf,1320,150
1323.jpg,Eight Crore Fifty Seven Lakh,3.ttf,1120,150
1324.jpg,Fifty Three Crore Twenty Seven Lakh,3.ttf,1400,150
1325.jpg,Sixty Six Crore Three Lakh,3.ttf,1040,150
1326.jpg,Thirty Seven Crore Seventy Four Lakh,2.ttf,1440,150
1327.jpg,Twenty Crore Forty Three Lakh,2.ttf,1160,150
1328.jpg,Thirty Eight Thousand Six Hundred and Fourteen,2.ttf,1840,150
1329.jpg,Nine Crore,2.ttf,400,150
1330.jpg,Forty Four Thousand Three Hundred and Fifty,1.ttf,1720,150
1331.jpg,Thirty Five Thousand Nine Hundred and Twenty Eight,0.ttf,2000,150
1332.jpg,Twenty Seven Crore Ninety Four Lakh,2.ttf,1400,150
1333.jpg,Seventy Four Crore Seventy Six Lakh,0.ttf,1400,150
1334.jpg,Thirteen Crore Seventy Nine Lakh,0.ttf,1280,150
1335.jpg,Seventy Two Thousand One Hundred and Eleven,1.ttf,1720,150
1336.jpg,Seventy Four Crore Eighteen Lakh,1.ttf,1280,150
1337.jpg,Eighty Eight Thousand Three Hundred and Thirty Eight,0.ttf,2080,150
1338.jpg,Ninety Thousand and Ninety Four,3.ttf,1240,150
1339.jpg,Thirty Two Thousand Six Hundred and Twenty Three,1.ttf,1920,150
1340.jpg,Thirteen Thousand Five Hundred and Sixty,0.ttf,1600,150
1341.jpg,Thirty Nine Crore Seventy Nine Lakh,3.ttf,1400,150
1342.jpg,Eighty One Crore Sixty Two Lakh,2.ttf,1240,150
1343.jpg,Seventy Eight Thousand Seven Hundred and Fifty Six,3.ttf,2000,150
1344.jpg,Seven Thousand Seven Hundred and Seventy Five,2.ttf,1800,150
1345.jpg,Forty Two Crore Seventy Three Lakh,0.ttf,1360,150
1346.jpg,Forty One Thousand One Hundred and Seventy Four,1.ttf,1880,150
1347.jpg,Forty Thousand and Sixty Four,2.ttf,1160,150
1348.jpg,Twelve Thousand Nine Hundred and Four,1.ttf,1480,150
1349.jpg,Ten Thousand Nine Hundred and One,0.ttf,1320,150
1350.jpg,Seventy Two Thousand and Sixty One,3.ttf,1360,150
1351.jpg,Sixty One Thousand Six Hundred and Seventy Two,2.ttf,1840,150
1352.jpg,Thirty Two Crore Twenty Four Lakh,1.ttf,1320,150
1353.jpg,Forty Five Crore Fifty Eight Lakh,3.ttf,1320,150
1354.jpg,Twenty Nine Thousand Nine Hundred and Ten,3.ttf,1640,150
1355.jpg,Fourteen Thousand and Twenty Nine,3.ttf,1320,150
1356.jpg,Thirty Six Thousand Six Hundred and Fifty One,1.ttf,1800,150
1357.jpg,Forty Eight Crore Seventy Seven Lakh,3.ttf,1440,150
1358.jpg,Eighty Three Thousand Six Hundred and Seventy Two,2.ttf,1960,150
1359.jpg,Eleven Crore Ninety Seven Lakh,2.ttf,1200,150
1360.jpg,Eighty Three Crore Eighty Lakh,0.ttf,1200,150
1361.jpg,Ninety Four Crore Eighty Three Lakh,3.ttf,1400,150
1362.jpg,Eighty Five Crore Forty Seven Lakh,2.ttf,1360,150
1363.jpg,Eight Crore Sixteen Lakh,2.ttf,960,150
1364.jpg,Eighty Four Thousand Nine Hundred and Seventy Seven,2.ttf,2040,150
1365.jpg,Eleven Crore Eighty Eight Lakh,1.ttf,1200,150
1366.jpg,Forty Six Thousand Five Hundred and Eighty One,2.ttf,1840,150
1367.jpg,Twenty Seven Thousand Four Hundred and Twenty Five,2.ttf,2000,150
1368.jpg,Forty Nine Thousand One Hundred and Six,0.ttf,1560,150
1369.jpg,Seventy Three Thousand One Hundred and Seventy Six,0.ttf,2000,150
1370.jpg,Thirty Crore Twenty Nine Lakh,2.ttf,1160,150
1371.jpg,Seventy Six Thousand Eight Hundred and Nineteen,1.ttf,1880,150
1372.jpg,Ninety Three Thousand Nine Hundred and Sixty,0.ttf,1760,150
1373.jpg,Seventy Crore Seventy Four Lakh,3.ttf,1240,150
1374.jpg,Sixty Thousand One Hundred and Fifty Two,2.ttf,1600,150
1375.jpg,Forty Nine Crore Twenty Lakh,3.ttf,1120,150
1376.jpg,Seventy Six Thousand Six Hundred and Forty Seven,1.ttf,1920,150
1377.jpg,Fifty Nine Crore Thirty Two Lakh,2.ttf,1280,150
1378.jpg,Fourteen Thousand Three Hundred and Seventy Nine,0.ttf,1920,150
1379.jpg,Eleven Crore Seventy Two Lakh,0.ttf,1160,150
1380.jpg,Ninety Four Thousand Eight Hundred and Sixty,1.ttf,1760,150
1381.jpg,Ten Thousand Nine Hundred and Ninety Three,2.ttf,1680,150
1382.jpg,Seven Thousand One Hundred and Eighty One,2.ttf,1640,150
1383.jpg,Fifty One Crore Eighty Three Lakh,0.ttf,1320,150
1384.jpg,Sixty Crore Thirty Lakh,1.ttf,920,150
1385.jpg,Seventy Eight Crore Eighty One Lakh,3.ttf,1400,150
1386.jpg,Sixty Three Crore Twenty Two Lakh,1.ttf,1320,150
1387.jpg,Sixty Nine Crore Thirteen Lakh,1.ttf,1200,150
1388.jpg,Eighty Three Crore Seven Lakh,0.ttf,1160,150
1389.jpg,Twenty Two Thousand Five Hundred and Twenty Six,2.ttf,1880,150
1390.jpg,Forty Six Crore Fourteen Lakh,0.ttf,1160,150
1391.jpg,Ninety Seven Thousand One Hundred and Forty Eight,0.ttf,1960,150
1392.jpg,Ninety Six Thousand and Three,2.ttf,1160,150
1393.jpg,Ninety Crore Fourteen Lakh,0.ttf,1040,150
1394.jpg,Eighty Six Thousand One Hundred and Forty Five,0.ttf,1840,150
1395.jpg,Ninety Five Thousand Seven Hundred and Ninety Two,1.ttf,1960,150
1396.jpg,Forty Nine Thousand One Hundred and Sixty Three,3.ttf,1880,150
1397.jpg,Eighty Six Crore Seventy Eight Lakh,2.ttf,1400,150
1398.jpg,Eighty Eight Crore Twelve Lakh,1.ttf,1200,150
1399.jpg,Sixty Crore Twelve Lakh,3.ttf,920,150
1400.jpg,Twenty Five Crore Sixty Nine Lakh,0.ttf,1320,150
1401.jpg,Eighty Five Crore Four Lakh,2.ttf,1080,150
1402.jpg,Forty Two Crore Nineteen Lakh,0.ttf,1160,150
1403.jpg,Seventy Five Thousand and Forty One,0.ttf,1400,150
1404.jpg,Nine Thousand Nine Hundred and Ninety Six,3.ttf,1640,150
1405.jpg,Eighty Six Thousand Four Hundred and Eleven,3.ttf,1720,150
1406.jpg,Ninety Four Thousand One Hundred and Fifty,0.ttf,1680,150
1407.jpg,Sixty Four Crore Fifty Seven Lakh,3.ttf,1320,150
1408.jpg,Twenty Three Thousand Three Hundred and Ninety Nine,3.ttf,2040,150
1409.jpg,Sixty Three Thousand Four Hundred and Ninety Three,1.ttf,2000,150
1410.jpg,Sixty Eight Crore Four Lakh,3.ttf,1080,150
1411.jpg,Eighty Nine Crore Twenty Nine Lakh,3.ttf,1360,150
1412.jpg,Twenty Six Crore Twenty Eight Lakh,2.ttf,1360,150
1413.jpg,Nineteen Crore One Lakh,2.ttf,920,150
1414.jpg,One Thousand and Eighty Five,2.ttf,1120,150
1415.jpg,Fifty Two Thousand Three Hundred and Fifty,1.ttf,1680,150
1416.jpg,Forty One Thousand Two Hundred and Forty Nine,1.ttf,1800,150
1417.jpg,Eighty Seven Thousand Seven Hundred and Fifteen,2.ttf,1880,150
1418.jpg,Ninety Thousand Eight Hundred and Eighty Three,3.ttf,1840,150
1419.jpg,Seventy Five Crore Thirty Seven Lakh,2.ttf,1440,150
1420.jpg,Thirty Four Thousand Five Hundred and Thirty Nine,3.ttf,1960,150
1421.jpg,Thirty One Crore Thirty Two Lakh,1.ttf,1280,150
1422.jpg,Ten Crore,0.ttf,360,150
1423.jpg,Thirty Five Thousand Eight Hundred and Seventy,1.ttf,1840,150
1424.jpg,Seventy Five Thousand Eight Hundred and Fifty One,0.ttf,1960,150
1425.jpg,Three Crore Fifty Lakh,0.ttf,880,150
1426.jpg,Sixty Two Crore Fifty Seven Lakh,1.ttf,1280,150
1427.jpg,Seventy Four Thousand Eight Hundred and Forty Nine,0.ttf,2000,150
1428.jpg,Ninety Nine Crore Seven Lakh,2.ttf,1120,150
1429.jpg,Ninety Eight Crore Thirty Eight Lakh,3.ttf,1440,150
1430.jpg,Twenty One Crore Ninety Three Lakh,1.ttf,1360,150
1431.jpg,Twenty Three Thousand Three Hundred and Eighteen,2.ttf,1920,150
1432.jpg,Thirty One Crore Thirty Six Lakh,2.ttf,1280,150
1433.jpg,Eighty Two Thousand One Hundred and Forty Four,3.ttf,1840,150
1434.jpg,Fifty Seven Crore Thirty Two Lakh,3.ttf,1320,150
1435.jpg,Sixty Seven Crore Sixty Lakh,0.ttf,1120,150
1436.jpg,Thirty One Thousand Two Hundred and Ninety,2.ttf,1680,150
1437.jpg,Ninety Seven Crore Five Lakh,1.ttf,1120,150
1438.jpg,Seventy Eight Crore Thirty Eight Lakh,3.ttf,1480,150
1439.jpg,Three Thousand and Fifty Three,3.ttf,1200,150
1440.jpg,Seventy Eight Thousand Eight Hundred and Eight,3.ttf,1840,150
1441.jpg,Thirty Nine Crore Two Lakh,0.ttf,1040,150
1442.jpg,Eighty Eight Thousand Seven Hundred and Five,2.ttf,1760,150
1443.jpg,Seventy Six Thousand Eight Hundred,1.ttf,1360,150
1444.jpg,Sixty Nine Thousand Six Hundred and Forty Seven,3.ttf,1880,150
1445.jpg,Ninety Thousand One Hundred and Forty Eight,0.ttf,1720,150
1446.jpg,Twenty Thousand Three Hundred and Eleven,0.ttf,1600,150
1447.jpg,Seventy Nine Crore Seventy Six Lakh,0.ttf,1400,150
1448.jpg,Eleven Thousand Seven Hundred and Eighty Two,3.ttf,1760,150
1449.jpg,Twenty Four Crore Forty Six Lakh,2.ttf,1280,150
1450.jpg,Thirty Thousand Nine Hundred and Eighty Four,3.ttf,1760,150
1451.jpg,Seventy Two Thousand Three Hundred and Eighteen,1.ttf,1880,150
1452.jpg,Fifty Nine Crore Ninety Eight Lakh,3.ttf,1360,150
1453.jpg,Forty Nine Crore Two Lakh,2.ttf,1000,150
1454.jpg,Thirty Eight Thousand Five Hundred and Forty Nine,2.ttf,1960,150
1455.jpg,One Crore Thirty Three Lakh,0.ttf,1080,150
1456.jpg,Twenty Thousand Eight Hundred and Nine,0.ttf,1520,150
1457.jpg,Thirty Six Crore Fifty Four Lakh,2.ttf,1280,150
1458.jpg,Thirty Nine Crore Sixty Five Lakh,3.ttf,1320,150
1459.jpg,Eighty Eight Crore Forty Three Lakh,1.ttf,1400,150
1460.jpg,Fifty Nine Crore Thirty One Lakh,3.ttf,1280,150
1461.jpg,Thirty Seven Crore Six Lakh,2.ttf,1080,150
1462.jpg,Ninety One Crore Twenty Nine Lakh,2.ttf,1320,150
1463.jpg,Eighty Five Crore Eighty One Lakh,3.ttf,1320,150
1464.jpg,Fourteen Thousand Three Hundred and Sixty Two,3.ttf,1800,150
1465.jpg,Forty One Thousand Nine Hundred and Sixty Eight,2.ttf,1880,150
1466.jpg,Twenty Six Crore Fifty Lakh,1.ttf,1080,150
1467.jpg,Seventy Six Thousand Seven Hundred and Eight,2.ttf,1760,150
1468.jpg,Forty Three Thousand Three Hundred and Eighty One,2.ttf,1960,150
1469.jpg,Seventy One Thousand Six Hundred and Sixty,3.ttf,1680,150
1470.jpg,Sixty Four Crore Seventy Nine Lakh,0.ttf,1360,150
1471.jpg,Five Thousand Seven Hundred and Seventy Six,2.ttf,1720,150
1472.jpg,Thirty Six Thousand Seven Hundred and Seventy Eight,2.ttf,2040,150
1473.jpg,Seventy Eight Crore Thirty Two Lakh,2.ttf,1400,150
1474.jpg,Seventy Seven Thousand Eight Hundred and Thirty One,2.ttf,2040,150
1475.jpg,Seventy Two Thousand Nine Hundred and Twenty Seven,2.ttf,2000,150
1476.jpg,Forty Eight Thousand Four Hundred and Ten,2.ttf,1640,150
1477.jpg,Twenty Two Crore Four Lakh,2.ttf,1040,150
1478.jpg,Three Crore Thirty Two Lakh,3.ttf,1080,150
1479.jpg,Thirty Eight Thousand Two Hundred and Seventy Five,3.ttf,2000,150
1480.jpg,Thirty Three Thousand Five Hundred and Thirty,1.ttf,1800,150
1481.jpg,Sixteen Crore Ninety Eight Lakh,2.ttf,1240,150
1482.jpg,Eighty Four Thousand One Hundred and Sixty Seven,2.ttf,1920,150
1483.jpg,Thirty Four Crore Sixty Nine Lakh,1.ttf,1320,150
1484.jpg,Four Hundred and Sixty Two,1.ttf,1040,150
1485.jpg,Sixty Seven Crore Seventy Seven Lakh,2.ttf,1440,150
1486.jpg,Fifty Nine Thousand Four Hundred and Ninety Seven,3.ttf,1960,150
1487.jpg,Forty Six Crore Eighty Eight Lakh,3.ttf,1320,150
1488.jpg,Thirty Three Crore Ninety Four Lakh,2.ttf,1400,150
1489.jpg,Forty Five Thousand Three Hundred and Forty Eight,1.ttf,1960,150
1490.jpg,Fifty One Thousand Three Hundred and Twenty Nine,1.ttf,1920,150
1491.jpg,Sixty Nine Crore Forty Seven Lakh,3.ttf,1320,150
1492.jpg,Thirty Nine Thousand Three Hundred and Seventy,2.ttf,1840,150
1493.jpg,Fifty Seven Crore Forty Five Lakh,2.ttf,1320,150
1494.jpg,Ninety Three Crore Eighty Lakh,1.ttf,1200,150
1495.jpg,Eighty Six Crore Thirty Three Lakh,2.ttf,1360,150
1496.jpg,Thirty Four Crore Eight Lakh,2.ttf,1120,150
1497.jpg,Twenty Nine Crore Ninety Eight Lakh,3.ttf,1400,150
1498.jpg,Eighty One Crore Forty Lakh,1.ttf,1080,150
1499.jpg,Ninety Four Crore Thirty Eight Lakh,3.ttf,1400,150
1500.jpg,Seventy Nine Crore Nine Lakh,3.ttf,1120,150
1501.jpg,Ninety Four Thousand One Hundred and Thirty Seven,1.ttf,1960,150
1502.jpg,Forty Nine Crore Thirty Nine Lakh,3.ttf,1320,150
1503.jpg,Ninety Nine Crore Twenty One Lakh,1.ttf,1320,150
1504.jpg,Thirty Six Thousand One Hundred and Eighty,0.ttf,1680,150
1505.jpg,Ninety Three Thousand Eight Hundred and Five,3.ttf,1760,150
1506.jpg,Fifty Three Thousand Five Hundred and Forty,1.ttf,1720,150
1507.jpg,Thirty Eight Crore Ninety Seven Lakh,3.ttf,1440,150
1508.jpg,One Thousand Four Hundred and Fifty Four,2.ttf,1600,150
1509.jpg,Sixty Seven Crore Forty Two Lakh,1.ttf,1280,150
1510.jpg,Sixty Two Crore Three Lakh,2.ttf,1040,150
1511.jpg,Eighty Five Crore Thirty Five Lakh,3.ttf,1360,150
1512.jpg,Forty Five Thousand One Hundred and Forty Four,1.ttf,1840,150
1513.jpg,Sixty Three Thousand Nine Hundred and Thirteen,0.ttf,1840,150
1514.jpg,Seventy Five Crore Sixty Six Lakh,3.ttf,1320,150
1515.jpg,Seventy Five Crore Fifty Three Lakh,3.ttf,1400,150
1516.jpg,Thirty Seven Thousand Three Hundred and Sixty Nine,3.ttf,2000,150
1517.jpg,Fifty Four Thousand and Twenty Eight,2.ttf,1440,150
1518.jpg,Twenty Four Crore Fifteen Lakh,3.ttf,1200,150
1519.jpg,Ninety Two Thousand and Forty Five,3.ttf,1360,150
1520.jpg,Twenty Nine Thousand Six Hundred and Twenty Nine,3.ttf,1920,150
1521.jpg,Forty One Crore Twenty Two Lakh,0.ttf,1240,150
1522.jpg,Thirty Four Crore Forty Six Lakh,1.ttf,1280,150
1523.jpg,Forty Four Thousand Two Hundred and Thirty Five,2.ttf,1880,150
1524.jpg,Fifty Seven Crore Sixty Seven Lakh,1.ttf,1360,150
1525.jpg,Fifty Nine Crore Sixty Five Lakh,2.ttf,1280,150
1526.jpg,Ten Thousand Nine Hundred and Seventeen,3.ttf,1560,150
1527.jpg,Ninety Thousand Two Hundred and Forty One,0.ttf,1640,150
1528.jpg,Sixty Two Lakh,2.ttf,560,150
1529.jpg,Thirty Thousand Three Hundred and Fifty Six,1.ttf,1720,150
1530.jpg,Twenty Six Thousand Seven Hundred and Sixty,1.ttf,1720,150
1531.jpg,Ten Thousand Four Hundred and Twenty Two,2.ttf,1600,150
1532.jpg,Ninety Two Crore Forty Eight Lakh,1.ttf,1320,150
1533.jpg,Thirty Nine Crore Ninety Lakh,3.ttf,1160,150
1534.jpg,Twenty Three Thousand One Hundred and Fifty Eight,1.ttf,1960,150
1535.jpg,Nine Thousand One Hundred and Fifty One,2.ttf,1560,150
1536.jpg,Ninety Four Crore Six Lakh,1.ttf,1040,150
1537.jpg,Four Thousand Seven Hundred and Eighty Two,0.ttf,1680,150
1538.jpg,Twenty Five Thousand Nine Hundred and Three,1.ttf,1720,150
1539.jpg,Ninety Five Thousand Eight Hundred and Seventeen,3.ttf,1920,150
1540.jpg,Thirty One Thousand Nine Hundred and Twelve,0.ttf,1720,150
1541.jpg,Sixty Five Thousand and Sixty,3.ttf,1160,150
1542.jpg,Ninety Seven Crore Sixty Seven Lakh,1.ttf,1400,150
1543.jpg,Sixty Five Thousand Five Hundred and Eighty Four,3.ttf,1920,150
1544.jpg,Seven Crore Twenty Eight Lakh,3.ttf,1160,150
1545.jpg,Thirty Two Thousand Eight Hundred and Five,1.ttf,1680,150
1546.jpg,Eighteen Thousand and Seventy Two,0.ttf,1320,150
1547.jpg,Sixteen Thousand One Hundred and Sixty Five,3.ttf,1720,150
1548.jpg,Seven Thousand Nine Hundred and Fifty,3.ttf,1480,150
1549.jpg,Forty Two Crore Twenty Nine Lakh,1.ttf,1280,150
1550.jpg,Seventeen Crore Seven Lakh,2.ttf,1040,150
1551.jpg,Twelve Crore Thirty Two Lakh,3.ttf,1120,150
1552.jpg,Six Crore One Lakh,0.ttf,720,150
1553.jpg,Eighteen Thousand Four Hundred and Fifty,2.ttf,1600,150
1554.jpg,Five Thousand One Hundred and Eleven,0.ttf,1440,150
1555.jpg,Four Crore Thirty Four Lakh,1.ttf,1080,150
1556.jpg,Four Thousand Three Hundred and Forty Six,3.ttf,1640,150
1557.jpg,Eighty Six Thousand Five Hundred and Seventy Nine,2.ttf,1960,150
1558.jpg,Fifteen Thousand and Thirty Four,3.ttf,1280,150
1559.jpg,Ninety Four Thousand Seven Hundred and Eighty Six,1.ttf,1960,150
1560.jpg,Fifty Six Thousand Four Hundred and Ninety Four,2.ttf,1880,150
1561.jpg,Eighty One Crore Seventy One Lakh,3.ttf,1320,150
1562.jpg,Fifteen Crore Twenty One Lakh,3.ttf,1160,150
1563.jpg,Forty Three Thousand Three Hundred and Eleven,3.ttf,1800,150
1564.jpg,Thirteen Thousand Nine Hundred and Nineteen,3.ttf,1720,150
1565.jpg,Seventy One Thousand Three Hundred and Eleven,3.ttf,1800,150
1566.jpg,Seventy Nine Crore Fifty Lakh,0.ttf,1160,150
1567.jpg,Two Crore Thirty One Lakh,2.ttf,1000,150
1568.jpg,Seventy Six Thousand Two Hundred and Seventy Seven,0.ttf,2000,150
1569.jpg,Fifteen Thousand One Hundred and Sixty Three,3.ttf,1760,150
1570.jpg,Ten Thousand and Eighty Nine,1.ttf,1120,150
1571.jpg,Sixty Four Thousand Seven Hundred and Ninety,0.ttf,1760,150
1572.jpg,Forty Nine Thousand Five Hundred and Seventeen,3.ttf,1840,150
1573.jpg,Thirty Seven Crore Ninety Three Lakh,0.ttf,1440,150
1574.jpg,Forty Crore Twenty Eight Lakh,1.ttf,1160,150
1575.jpg,Four Crore Thirty Eight Lakh,1.ttf,1120,150
1576.jpg,Fifty Eight Crore Ninety One Lakh,1.ttf,1320,150
1577.jpg,Sixty Nine Thousand Five Hundred and Ninety Five,3.ttf,1920,150
1578.jpg,Sixty Four Thousand Three Hundred and One,1.ttf,1640,150
1579.jpg,Fifty Nine Thousand Nine Hundred and Seventy Seven,1.ttf,2000,150
1580.jpg,Sixty Eight Lakh,3.ttf,640,150
1581.jpg,Fifty One Crore Eighty One Lakh,1.ttf,1240,150
1582.jpg,Sixty Seven Crore Nine Lakh,2.ttf,1080,150
1583.jpg,Eighty Seven Thousand and Eighty Seven,3.ttf,1520,150
1584.jpg,Six Thousand Five Hundred and Sixty Seven,3.ttf,1640,150
1585.jpg,Eighty Crore Seven Lakh,1.ttf,920,150
1586.jpg,Seven Crore Fifty Nine Lakh,1.ttf,1080,150
1587.jpg,Eighty Two Crore Eight Lakh,0.ttf,1080,150
1588.jpg,Seventy Six Thousand Eight Hundred and Nine,0.ttf,1720,150
1589.jpg,Twenty Six Crore Thirty Six Lakh,2.ttf,1280,150
1590.jpg,Forty Five Crore Eighty Two Lakh,3.ttf,1280,150
1591.jpg,Sixty Three Crore Forty Lakh,0.ttf,1120,150
1592.jpg,Thirteen Thousand One Hundred and Sixty Four,1.ttf,1760,150
1593.jpg,Twenty Thousand One Hundred and Ninety One,3.ttf,1680,150
1594.jpg,Sixty One Thousand and Eighty Four,2.ttf,1360,150
1595.jpg,Eleven Crore Sixty One Lakh,1.ttf,1080,150
1596.jpg,Sixty Three Thousand Eight Hundred and Nine,0.ttf,1720,150
1597.jpg,Forty Nine Thousand Two Hundred and Six,2.ttf,1560,150
1598.jpg,Six Thousand Eight Hundred and Twenty Six,0.ttf,1640,150
1599.jpg,Thirteen Crore Sixty Six Lakh,3.ttf,1160,150
1600.jpg,Seventy Four Crore Eighty Six Lakh,1.ttf,1360,150
1601.jpg,Seventy Three Thousand Nine Hundred and Ninety Seven,1.ttf,2080,150
1602.jpg,Ninety Nine Crore Eighteen Lakh,3.ttf,1240,150
1603.jpg,Thirty Crore One Lakh,2.ttf,840,150
1604.jpg,Thirty Three Crore Eighty Nine Lakh,0.ttf,1400,150
1605.jpg,Sixteen Crore Forty One Lakh,3.ttf,1120,150
